Date,Location,Location Name,Zip Code,Lat,Long,# Meals
2024-04-26,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-04-27,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,29
2024-04-28,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-04-29,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,27
2024-04-30,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-05-01,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,26
2024-05-02,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,32
2024-05-03,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,32
2024-05-04,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-05-05,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-05-06,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-05-07,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,32
2024-05-08,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-05-09,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,23
2024-05-10,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-05-11,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,23
2024-05-12,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-05-13,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,29
2024-05-14,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-05-15,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-05-16,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-05-17,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,27
2024-05-18,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,35
2024-05-19,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,38
2024-05-20,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-05-21,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-05-22,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-05-23,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,38
2024-05-24,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-05-25,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-05-26,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-05-27,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,35
2024-05-28,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-05-29,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-05-30,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-05-31,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-06-01,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,23
2024-06-02,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,32
2024-06-03,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,41
2024-06-04,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-06-05,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-06-06,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-06-07,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,22
2024-06-08,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,49
2024-06-09,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-06-10,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,34
2024-06-11,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-06-12,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-06-13,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-06-14,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-06-15,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,34
2024-06-16,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-06-17,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-06-18,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-06-19,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,36
2024-06-20,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-06-21,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-06-22,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,23
2024-06-23,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,40
2024-06-24,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-06-25,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-06-26,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,20
2024-06-27,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-06-28,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,36
2024-06-29,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,33
2024-06-30,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-07-01,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,32
2024-07-02,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,26
2024-07-03,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,22
2024-07-04,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,42
2024-07-05,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,29
2024-07-06,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,23
2024-07-07,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-07-08,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,43
2024-07-09,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,29
2024-07-10,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,20
2024-07-11,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,34
2024-07-12,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,33
2024-07-13,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,22
2024-07-14,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-07-15,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,27
2024-07-16,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-07-17,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-07-18,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,35
2024-07-19,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,26
2024-07-20,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-07-21,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,27
2024-07-22,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-07-23,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,26
2024-07-24,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,33
2024-07-25,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-07-26,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,39
2024-07-27,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,35
2024-07-28,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,20
2024-07-29,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-07-30,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-07-31,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,39
2024-08-01,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-08-02,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,33
2024-08-03,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
2024-08-04,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,29
2024-08-05,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,29
2024-08-06,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,21
2024-08-07,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-08-08,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-08-09,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,38
2024-08-10,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,40
2024-08-11,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,34
2024-08-12,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,36
2024-08-13,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,35
2024-08-14,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,32
2024-08-15,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-08-16,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,35
2024-08-17,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,19
2024-08-18,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,36
2024-08-19,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-08-20,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,20
2024-08-21,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,23
2024-08-22,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-08-23,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,24
2024-08-24,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,37
2024-08-25,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,26
2024-08-26,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,27
2024-08-27,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,40
2024-08-28,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,27
2024-08-29,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,28
2024-08-30,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,22
2024-08-31,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,25
2024-09-01,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,33
2024-09-02,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-09-03,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,34
2024-09-04,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,31
2024-09-05,"108 E Ash St, Columbia, MO 65203",Russell Chapel Christian Methodist Episcopal Church,65203,38.95363262,-92.33596329,30
